step,epoch,loss,grad_norm,learning_rate
820,4.0197,0.10574003458023071,1.5498069524765015,5.410824209345973e-06
830,4.0689,0.03934777677059174,1.5130091905593872,5.172524320153074e-06
840,4.1181,0.04124366343021393,1.4956799745559692,4.93774679307875e-06
850,4.1673,0.04065217077732086,1.437416911125183,4.706662933277598e-06
860,4.2165,0.03999902904033661,1.3304338455200195,4.479441350824107e-06
870,4.2658,0.03824099898338318,1.835458755493164,4.256247837686505e-06
880,4.315,0.037701329588890074,1.3259676694869995,4.0372452467568545e-06
890,4.3642,0.042927530407905576,1.4621943235397339,3.822593373025602e-06
900,4.4134,0.03648342490196228,1.6702115535736084,3.6124488369873614e-06
910,4.4626,0.03804082870483398,2.1174142360687256,3.4069649703629383e-06
920,4.5118,0.03960969746112823,1.3193626403808594,3.206291704221037e-06
930,4.5611,0.04012402594089508,1.4935246706008911,3.0105754595811942e-06
940,4.6103,0.03915848433971405,1.814164638519287,2.8199590405778787e-06
950,4.6595,0.03812627792358399,2.11018705368042,2.634581530263601e-06
960,4.7087,0.041083887219429016,2.03084397315979,2.454578189127127e-06
970,4.7579,0.03590614795684814,1.4772717952728271,2.2800803564008146e-06
980,4.8071,0.03905133903026581,1.3657633066177368,2.1112153542291057e-06
990,4.8564,0.03611162304878235,1.75307297706604,1.948106394768049e-06
1000,4.9056,0.039435538649559024,1.3187191486358643,1.7908724902837048e-06
1010,4.9548,0.03991788327693939,1.6068103313446045,1.6396283663149725e-06
1020,5.0,0.03925144076347351,1.8085047006607056,1.4944843779642448e-06
1030,5.0492,0.015027493238449097,0.38605165481567383,1.355546429376916e-06
1040,5.0984,0.014734660089015961,1.0103672742843628,1.2229158964685628e-06
1050,5.1476,0.014045810699462891,0.5940649509429932,1.096689552956096e-06
1060,5.1969,0.012795358896255493,0.5205743908882141,9.769594997469612e-07
1070,5.2461,0.012961314618587494,0.7064676880836487,8.638130977377912e-07
1080,5.2953,0.013442890346050262,0.40364575386047363,7.573329040716426e-07
1090,5.3445,0.012519381940364838,0.6051596999168396,6.575966119002608e-07
1100,5.3937,0.013305722177028656,0.523978054523468,5.646769936953644e-07
1110,5.4429,0.012223029881715775,0.5322744846343994,4.786418481502975e-07
1120,5.4922,0.012570977210998535,0.5643255114555359,3.9955395071078593e-07
1130,5.5414,0.01279551386833191,0.642566442489624,3.2747100777090756e-07
1140,5.5906,0.01403762549161911,0.4522196054458618,2.624456145676857e-07
1150,5.6398,0.012762945890426636,0.6711935997009277,2.045252168050338e-07
1160,5.689,0.012748734652996063,0.2907390892505646,1.5375207603505636e-07
1170,5.7382,0.013869239389896393,0.45017358660697937,1.1016323882195202e-07
1180,5.7875,0.012114555388689042,1.209153413772583,7.37905097110303e-08
1190,5.8367,0.013916604220867157,1.7682697772979736,4.466042802256265e-08
1200,5.8859,0.012881264090538025,1.4628348350524902,2.2794248487396643e-08
1210,5.9351,0.013602668046951294,0.8479064106941223,8.207925738468181e-09
1220,5.9843,0.013068376481533051,0.7452904582023621,9.121026695169121e-10
