step,epoch,loss,grad_norm,learning_rate
620,0.2806,1.9672677993774415,3.402486801147461,8.61913940968909e-06
630,0.2851,1.91763916015625,2.8725674152374268,8.567125933083415e-06
640,0.2897,1.9623212814331055,3.386583089828491,8.514314146608861e-06
650,0.2942,1.9683862686157227,3.387655735015869,8.460715869352035e-06
660,0.2987,1.9229904174804688,3.212970495223999,8.406343096413333e-06
670,0.3032,1.9454992294311524,2.8173608779907227,8.351207996222476e-06
680,0.3078,1.9178991317749023,3.2765772342681885,8.295322907815271e-06
690,0.3123,1.9352077484130858,3.0046348571777344,8.238700338072167e-06
700,0.3168,1.95377197265625,3.4301493167877197,8.18135295891927e-06
710,0.3213,1.8923727035522462,2.758315324783325,8.123293604492403e-06
720,0.3259,1.9007463455200195,3.2873308658599854,8.064535268264883e-06
730,0.3304,1.9275476455688476,3.0799202919006348,8.005091100139617e-06
740,0.3349,1.9241432189941405,2.9472696781158447,7.944974403506215e-06
750,0.3395,1.9543729782104493,3.2234065532684326,7.884198632263725e-06
760,0.344,1.9413381576538087,3.248622417449951,7.82277738780971e-06
770,0.3485,1.9562700271606446,3.1018385887145996,7.7607244159963e-06
780,0.353,1.8819267272949218,2.9805710315704346,7.698053604053923e-06
790,0.3576,1.8997386932373046,3.041254997253418,7.634778977483389e-06
800,0.3621,1.901852798461914,3.2162230014801025,7.570914696917033e-06
810,0.3666,1.924347496032715,3.112372875213623,7.506475054949626e-06
820,0.3711,1.9142807006835938,2.9230496883392334,7.44147447293973e-06
830,0.3757,1.883466911315918,2.9983980655670166,7.375927497782264e-06
840,0.3802,1.9283670425415038,2.9948558807373047,7.30984879865295e-06
850,0.3847,1.9220672607421876,3.149524211883545,7.2432531637254145e-06
860,0.3892,1.874558448791504,3.0943374633789062,7.176155496861639e-06
870,0.3938,1.9301006317138671,2.9963579177856445,7.108570814276539e-06
880,0.3983,1.8942096710205079,3.1367485523223877,7.040514241177383e-06
890,0.4028,1.8723552703857422,3.0705935955047607,6.972001008378829e-06
900,0.4073,1.9118913650512694,2.800184488296509,6.903046448894322e-06
910,0.4119,1.8983625411987304,3.100552797317505,6.833665994504621e-06
920,0.4164,1.884622573852539,2.792604446411133,6.763875172304224e-06
930,0.4209,1.8594352722167968,2.9953396320343018,6.693689601226458e-06
940,0.4254,1.8589990615844727,3.0608019828796387,6.62312498854802e-06
950,0.43,1.8695232391357421,3.2955620288848877,6.552197126373744e-06
960,0.4345,1.9399385452270508,3.1402957439422607,6.480921888102389e-06
970,0.439,1.8944101333618164,2.86104154586792,6.409315224874222e-06
980,0.4436,1.9055009841918946,2.998852491378784,6.3373931620012215e-06
990,0.4481,1.9134660720825196,3.0764386653900146,6.265171795380659e-06
1000,0.4526,1.9215208053588868,2.8985483646392822,6.192667287892905e-06
1010,0.4571,1.8981389999389648,3.0032706260681152,6.119895865784228e-06
1020,0.4617,1.9314962387084962,3.448981523513794,6.046873815035422e-06
1030,0.4662,1.878759765625,2.9529857635498047,5.97361747771707e-06
1040,0.4707,1.9162738800048829,3.1418263912200928,5.900143248332231e-06
1050,0.4752,1.89465389251709,3.016563892364502,5.826467570147426e-06
1060,0.4798,1.8927555084228516,3.210094690322876,5.752606931512685e-06
1070,0.4843,1.9001134872436523,3.0086095333099365,5.678577862171523e-06
1080,0.4888,1.9285799026489259,2.945242166519165,5.604396929561629e-06
1090,0.4933,1.8636327743530274,3.0200088024139404,5.530080735107145e-06
1100,0.4979,1.855729866027832,3.431013584136963,5.455645910503326e-06
1110,0.5024,1.8610675811767579,3.1420226097106934,5.381109113994426e-06
1120,0.5069,1.9072006225585938,3.4264910221099854,5.306487026645636e-06
1130,0.5114,1.8968917846679687,3.235729217529297,5.231796348609934e-06
1140,0.516,1.8650854110717774,3.0081098079681396,5.157053795390642e-06
1150,0.5205,1.891943359375,2.9823429584503174,5.0822760941005635e-06
1160,0.525,1.8946653366088868,3.227302312850952,5.007479979718508e-06
1170,0.5295,1.895296287536621,3.279843330383301,4.932682191344073e-06
1180,0.5341,1.8309148788452148,3.0072827339172363,4.857899468451489e-06
1190,0.5386,1.8953609466552734,3.1230647563934326,4.783148547143383e-06
1200,0.5431,1.875071144104004,3.400001049041748,4.708446156405308e-06
1210,0.5477,1.8838144302368165,3.096763849258423,4.6338090143618435e-06
1220,0.5522,1.9038951873779297,3.124638319015503,4.559253824535153e-06
1230,0.5567,1.8743108749389648,3.1217703819274902,4.48479727210679e-06
1240,0.5612,1.8791919708251954,3.0289363861083984,4.410456020183611e-06
1250,0.5658,1.8643379211425781,3.125988245010376,4.336246706068646e-06
1260,0.5703,1.8433006286621094,3.1365158557891846,4.262185937537713e-06
1270,0.5748,1.8695428848266602,3.153855800628662,4.188290289122668e-06
1280,0.5793,1.8783002853393556,3.1656596660614014,4.114576298402085e-06
1290,0.5839,1.8802446365356444,2.9961960315704346,4.0410604623002004e-06
1300,0.5884,1.906804656982422,2.934945583343506,3.967759233394967e-06
1310,0.5929,1.869852638244629,3.0344436168670654,3.894689016236026e-06
1320,0.5974,1.8982370376586915,2.9390387535095215,3.821866163673421e-06
1330,0.602,1.8634325027465821,2.8918418884277344,3.7493069731978957e-06
1340,0.6065,1.8474836349487305,3.090285301208496,3.6770276832935777e-06
1350,0.611,1.8871183395385742,3.010587453842163,3.6050444698038547e-06
1360,0.6155,1.8697784423828125,2.875335931777954,3.5333734423112875e-06
1370,0.6201,1.8846099853515625,3.096146583557129,3.46203064053234e-06
1380,0.6246,1.8621530532836914,3.1055185794830322,3.3910320307277522e-06
1390,0.6291,1.8619522094726562,3.2929913997650146,3.3203935021293444e-06
1400,0.6336,1.8419891357421876,2.8032641410827637,3.2501308633840658e-06
1410,0.6382,1.8640047073364259,2.92159104347229,3.1802598390160788e-06
1420,0.6427,1.8589080810546874,3.3465983867645264,3.110796065907665e-06
1430,0.6472,1.8850830078125,3.0173442363739014,3.0417550897997506e-06
1440,0.6517,1.8362123489379882,2.7386162281036377,2.97315236181282e-06
1450,0.6563,1.8358675003051759,3.002559185028076,2.9050032349890213e-06
1460,0.6608,1.8807968139648437,3.1960361003875732,2.837322960856196e-06
1470,0.6653,1.8392623901367187,3.6394312381744385,2.7701266860146575e-06
1480,0.6699,1.8774478912353516,3.1588807106018066,2.70342944874743e-06
1490,0.6744,1.848273468017578,2.8094303607940674,2.637246175654731e-06
1500,0.6789,1.8251352310180664,3.135295867919922,2.5715916783134583e-06
1510,0.6834,1.8887903213500976,2.998366117477417,2.506480649962415e-06
1520,0.688,1.8794591903686524,3.2344486713409424,2.4419276622140055e-06
1530,0.6925,1.8749462127685548,3.191072463989258,2.377947161793171e-06
1540,0.697,1.8693323135375977,3.0366220474243164,2.3145534673042645e-06
1550,0.7015,1.8631658554077148,3.1395347118377686,2.2517607660265883e-06
1560,0.7061,1.8564598083496093,3.0510377883911133,2.1895831107393485e-06
1570,0.7106,1.856468963623047,3.088521718978882,2.128034416576676e-06
1580,0.7151,1.843410110473633,3.3376007080078125,2.067128457913491e-06
1590,0.7196,1.931344223022461,2.9469563961029053,2.006878865282824e-06
1600,0.7242,1.831187629699707,3.008805751800537,1.947299122325374e-06
1610,0.7287,1.8295000076293946,2.920745372772217,1.8884025627718994e-06
1620,0.7332,1.8399118423461913,2.960390567779541,1.8302023674591934e-06
1630,0.7377,1.8745407104492187,3.1309518814086914,1.7727115613802465e-06
1640,0.7423,1.8079076766967774,3.1204004287719727,1.715943010769317e-06
1650,0.7468,1.8064367294311523,3.0275495052337646,1.6599094202224936e-06
1660,0.7513,1.8319377899169922,3.0985422134399414,1.6046233298544717e-06
1670,0.7558,1.8363449096679687,2.9718737602233887,1.5500971124921061e-06
1680,0.7604,1.865435791015625,2.9385149478912354,1.4963429709054323e-06
1690,0.7649,1.8681652069091796,3.094183921813965,1.4433729350767134e-06
1700,0.7694,1.854263687133789,3.1200811862945557,1.3911988595081894e-06
1710,0.774,1.8206575393676758,3.0928657054901123,1.3398324205690744e-06
1720,0.7785,1.827916717529297,3.220991611480713,1.2892851138824292e-06
1730,0.783,1.8763078689575194,3.0165634155273438,1.2395682517524787e-06
1740,0.7875,1.8843059539794922,3.1625235080718994,1.1906929606329682e-06
1750,0.7921,1.8594676971435546,3.0065770149230957,1.1426701786370926e-06
1760,0.7966,1.817057228088379,2.9654715061187744,1.0955106530895942e-06
1770,0.8011,1.8413421630859375,3.1264355182647705,1.049224938121548e-06
1780,0.8056,1.8439125061035155,3.1273322105407715,1.0038233923083856e-06
1790,0.8102,1.856096076965332,3.079580783843994,9.593161763516789e-07
1800,0.8147,1.830645751953125,2.9608805179595947,9.157132508052208e-07
1810,0.8192,1.8607696533203124,3.2624919414520264,8.730243738458799e-07
1820,0.8237,1.893584632873535,2.9946842193603516,8.31259099089764e-07
1830,0.8283,1.8427339553833009,3.214662551879883,7.904267734541499e-07
1840,0.8328,1.848200225830078,3.0481529235839844,7.505365350656813e-07
1850,0.8373,1.8711084365844726,2.9704861640930176,7.115973112152819e-07
1860,0.8418,1.8640911102294921,2.86564302444458,6.736178163602703e-07
1870,0.8464,1.8579700469970704,3.064924478530884,6.366065501740887e-07
1880,0.8509,1.8466829299926757,3.0137240886688232,6.00571795644107e-07
1890,0.8554,1.8207839965820312,3.20971941947937,5.655216172179245e-07
1900,0.8599,1.9185867309570312,3.0703439712524414,5.314638589985721e-07
1910,0.8645,1.8106864929199218,2.881309986114502,4.984061429890324e-07
1920,0.869,1.856231689453125,3.004317283630371,4.663558673864599e-07
1930,0.8735,1.8390926361083983,3.1580216884613037,4.35320204926496e-07
1940,0.8781,1.855839157104492,2.842601776123047,4.0530610127803127e-07
1950,0.8826,1.8342971801757812,3.4302148818969727,3.7632027348879773e-07
1960,0.8871,1.8513265609741212,3.0798823833465576,3.4836920848210667e-07
1970,0.8916,1.8482450485229491,2.8907651901245117,3.214591616051116e-07
1980,0.8962,1.795403289794922,3.2069642543792725,2.9559615522887275e-07
1990,0.9007,1.8575357437133788,3.2838308811187744,2.707859774005794e-07
2000,0.9052,1.8811563491821288,2.9926693439483643,2.4703418054820293e-07
2010,0.9097,1.845149612426758,3.1630022525787354,2.2434608023788496e-07
2020,0.9143,1.891787338256836,2.6773674488067627,2.0272675398433028e-07
2030,0.9188,1.8880874633789062,3.06160044670105,1.821810401144819e-07
2040,0.9233,1.826822280883789,2.9018077850341797,1.6271353668471657e-07
2050,0.9278,1.8721466064453125,3.0522570610046387,1.4432860045182019e-07
2060,0.9324,1.8447134017944335,2.989001512527466,1.2703034589795604e-07
2070,0.9369,1.8658199310302734,2.928170919418335,1.1082264430986533e-07
2080,0.9414,1.8176155090332031,2.880124092102051,9.570912291248291e-08
2090,0.9459,1.8289905548095704,2.7078964710235596,8.16931640571772e-08
2100,0.9505,1.869084358215332,2.9981849193573,6.87779044647957e-08
2110,0.955,1.8864591598510743,3.0337975025177,5.696623452367489e-08
2120,0.9595,1.8308097839355468,3.152914524078369,4.626079764278202e-08
2130,0.964,1.8745328903198242,2.960724353790283,3.666398966013229e-08
2140,0.9686,1.819915199279785,2.9314658641815186,2.817795830660608e-08
2150,0.9731,1.859065055847168,2.8047561645507812,2.0804602725296163e-08
2160,0.9776,1.8286291122436524,3.00856614112854,1.4545573046486627e-08
2170,0.9822,1.86085205078125,3.0490779876708984,9.40227001835825e-09
2180,0.9867,1.8226173400878907,3.3126814365386963,5.375844693506494e-09
2190,0.9912,1.8834836959838868,3.120706081390381,2.4671981713420003e-09
2200,0.9957,1.8673986434936523,2.9600670337677,6.769813964258021e-10
2210,1.0,1.7791744232177735,4.514863967895508,5.595012789183507e-12
